Title,ConstituentID,Date
Untitled,874.0,1979
"Metropolitan Core, project, Sectional elevation",47.0,1964
Nearby Spaces,2144.0,1969
Die Chinesische Mauer (The Great Wall of China),3197.0,1914 (prints executed 1913)
"Remodelling of Modlinger House, Wannsee, Berlin (Sketch of three floor plans)",8059.0,1930-1931
Round Table. Chair. (Perspective sketches),7166.0,1926-46
Herb Garden from Alan Cristea Gallery Twentieth Anniversary Portfolio,2679.0,2015
Untitled,124.0,(March 29-30) 1961
Wrath I (La Colère I) from The Seven Deadly Sins (Les Sept péchés capitaux),1055.0,"1925, published 1926"
Conversation With Landscape,5173.0,1982-83
"Imperial Hotel, Tokyo (Aerial view)",6459.0,1913–1923
Untitled from Eight Etchings,34250.0,2014
Woman: Who Is Me?,31271.0,1976
Money Love,37028.0,1990
Displacement of a Luminous Element,5535.0,1954
Wrapper front from PERSPECTIVES,1918.0,1948-1949
Untitled,5006.0,1974-80
Little Landscape,5318.0,(1923)
Jerusalem,5874.0,1969
"Untitled, no. 21 of 24, from the illustrated book, Hours of the Day",710.0,2006
"Green Man. Set design for Der Blaue Vogel Cabaret Theater, Berlin",5821.0,c. 1921–23
Untitled,6109.0,1959
"Plate 9 of 9, from the illustrated book, He Disappeared into Complete Silence",710.0,1999
No (2),710.0,1992-1993
The Laundresses (frontispiece) from Catalogue of Prints,1074.0,1933–37
No Title (I have had...),7500.0,2003
"Gepflugter Acker, Neuss-Kapellen",26446.0,2001
Stop Knocking - Use BP Ethyl,1282.0,c. 1930
"Kobe, Japan",2002.0,1984
Rorschach Test,710.0,2001
Untitled,52.0,"November 2-9, 1966"
Untitled view of New York tenement. (woman and torn poster),8595.0,1920s?
"BARBERINI-BONCOMPAGNI LUDOVISI FAMILY, ROME",1792.0,1985
In-text plate and initial D (page 43) from LA BELLE ENFANT,1646.0,1930
"Three-Decker Houses, West 11th Street between Sixth and Seventh Avenues, Manhattan",41.0,"February 3, 1937"
Untitled (for Parkett no. 95),41664.0,2014
CHARTRES,229.0,1920
Plate (folio 9) from ESTADIOS Y CORDILLERAS,199.0,1973
Untitled from Six Aquatints,5098.0,1975
DADA soulève tout,13398.0,1921
Kick-Off At 3:15,3589.0,1900-1936
For All Theatres Travel Underground (Poster for London Underground),3020.0,1931
"Lower San Pedro, Arizona",2002.0,1999
"Plate 11 from L'AVANGUARDIA INTERNAZIONALE, Volume 1/L'AVANT-GARDE INTERNATIONALE, Volume 1/THE INTERNATIONAL AVANT-GARDE, Volume 1",1930.0,1962
HÔTEL LE VAYER. 46 RUE DU BAC,229.0,1911
Plate (folio 7) from Autobio,3641.0,1949
Plate 2 (supplementary suite) from MONUMENT TOBACCO/ABÉCÉDAIRE,107.0,1976-1978
Feltron Annual Reports,39155.0,2008
Levi's: Pants Made to A Different Vision,4117.0,1972
Untitled from Moonstrips Empire News,4488.0,1967
"Leopard Hunter, plate 16 (folio 40) from Picture Book",1074.0,1933
Z Clock (model 4090),4999.0,c.1934
Le Lézard aux plumes d'or (The Lizard with Golden Feathers),4016.0,1971
Threshold to the Kingdom,32654.0,1999
"Plate (suite, plate 2) from THE PLAIN OF SMOKES",4734.0,1979-1981
Monograph (no. 3),46175.0,2012
Untitled from Seven Mirrors,5305.0,1997
Marseilles,399.0,1928
"The Brown Sisters, Wellfleet. Massachusetts",4315.0,2015
Garden #38,8091.0,1994
Notre Dame de Lorette,246.0,1952
The Mexican Sketchbook,4126.0,1941
Untitled,32464.0,2016
In-text plate (page 28) from INCIDENTES MELODICOS DEL MUNDO IRRACIONAL,3923.0,1944
Papier à Cigarettes Job,3951.0,1899
As Many Studio Peers Fold Up Their Tents,36982.0,2009
USSR Russische Ausstellung,3569.0,1929
Urban Missionary,5145.0,c. 1931
"Duplicate of headpiece from page 11 (supplementary suite, plate 5) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION",1818.0,1948-1951
"House VI, Cornwall, Connecticut (Axonometric)",6969.0,1972-1975
"International Exposition of Arts and Techniques Applied to Modern Life, German Textile-Industry Exhibit, Paris, France (Elevations and section, textile racks)",8059.0,1937
Untitled from Untitled (Cats in Bag),6448.0,1990
Bud Vase,9682.0,c. 1910
Blue Disk (Disque bleu),107.0,1977
Indian Lady II,6618.0,1967
Untitled (Silver Suite IV),198.0,1967
The Ring,5286.0,1962
New York,6399.0,c. 1965
"Trees, Forest of Fontainebleau, Landscape, North Africa",2323.0,c.1852
Low Tide Wandering No. 75 (Wattwanderung No. 75) from Low Tide Wandering (Wattwanderung),5281.0,2001
Poster of the French National Railroad,101.0,1900-1943
"Driver's Discussing Redundancies, Morley's Cafe, Markham Moor, Nottinghamshire",2286.0,November 1981
Broken Off,6288.0,1970
"Composition (3 Nudes) [Komposition (3 Akte)] (plate, preceding p. 79) from the periodical Das Kunstblatt, vol. 2, no. 4 (Apr 1918)",3670.0,1918 (executed 1912)
"Ancienne demeure des frères de la Doctrine Chrétienne, 77 rue du Cardinal-Lemoine",229.0,1910
"SCHNABELEWOPSKI AS A BOY (in-text plate, page 12) from AUS DEN MEMOIREN DES HERRN VON SCHNABELEWOPSKY",4514.0,1910
Untitled,8595.0,1943
"Plate 3 of 11, from the illustrated book, He Disappeared into Complete Silence",710.0,1994
Chain Pumps,5863.0,1873
"AVARICE II (facing page 34) from LES SEPT PÉCHÉS CAPITAUX, L'Avarice",1055.0,1925-1926
"Joane Snow, Legislative Director to Senator Jake Garn, Republican, Utah",5030.0,1987
Untitled,4310.0,1976
"Color photograph of a street in Sainte-Croix, taken during the workshop at L’Ecole Régionale des Beaux Arts de Valence, Sainte-Croix",41829.0,2006
"La Dehesa, Santiago, Chile",45185.0,1980
"Doughboy. Stamford, Connecticut",2002.0,1973
Untitled,8595.0,c. 1938–60
I am number one / Dialectical Evolution IB Dialectical Evolution V,36942.0,1965
"CHRIST, plate III (page 23) from LES FLEURS DU MAL",5053.0,1925-66
Untitled from Seven Mirrors,5305.0,1997
Untitled,5047.0,(c. 1944)
American Pictorial Photography: Series I,24409.0,1900
Simona,32620.0,2004
A Question or More,756.0,c. 1967–70
Champs de Blé,710.0,1949
Untitled from Biblical Themes,463.0,1950
"Seville, Spain",1000.0,1933
"Podle predchoziho nacrtu, nakreslime pomoci pisma definitivni navrh",8254.0,1934
Frontispiece from FLORILÈGE DES AMOURS,3832.0,1941-1948
In-text plate (folio 25) from GHETTOHOCHZEIT,6975.0,1988
Fold-out plate (preceding page 1) from THE SECRET SHARER,1065.0,1985
Girl with a Leica,4975.0,1932–33
Model Child,6281.0,1972-73
Frankfurter Bahnhofsplatz during Rathenau's Funeral,4164.0,1920
Village School Class,5145.0,c. 1929
Untitled from Seven Houses & Six Flats,7534.0,2006
Early Summer,2027.0,1941
"Demonstrative Identification with the Universe = Magic Subjectivism,",616.0,1971
Donated Object: A Ticket of the Movie Norbit,37145.0,2007
8 FROM 9,3049.0,(July 15-August 26) 1963
Madison Square (plate facing page 213) The Voice of the City and Other Stories,2374.0,1935 (drawings executed 1933/34)
Winter Resorter,1777.0,1941
Cima del Mar (Detail #2),2137.0,1990
Monologue (with Provocation) from The Hundred Videos,34915.0,1994
"Plate 8 from L'AVANGUARDIA INTERNAZIONALE, Volume 2/L'AVANT-GARDE INTERNATIONALE, Volume 2/THE INTERNATIONAL AVANT-GARDE, Volume 2",3443.0,1962
"Untitled, no. 5 of 24, from the illustrated book, Hours of the Day",710.0,2006
"Tuileries, ""Le Nil"" par Bourdic, 1er arrondissement",229.0,1911
In-text plate (page 43) from UNE AVENTURE METHODIQUE,744.0,1949-1950
Envelopes and/or Paper Pieces,2007.0,1967
Untitled,7653.0,1940
"18 Happenings in 6 Parts, Reuben Gallery, New York, October 1959",30845.0,1959
NU DE LA MER NUMERO 2,1146.0,1956
Maiakovskomu. Sbornik vospominanii i statei,24082.0,1940
O Superman,6807.0,1981
Memphis,2002.0,1973
The Baths at Ostend (Les Bains à Ostende),1739.0,1899
Round Eyes Ghost - II,25523.0,2002
FORTUNE AND DESTINY from the portfolio MEANS AND ENDS,3283.0,1975
"Notre Dame, Paris",1870.0,1929
Two Parallel Essays: Two Related Projects for Slide Projector & Photographs of Motion from Artists & Photographs,2281.0,1970
Tomb,8085.0,c. 1953–54
Leg Piece,7662.0,1964
Weather Vane,1974.0,1969–70
Untitled. (peacock and child with tree between them),6399.0,1962-63
"Then, Mr. Ay-O Got Drunk by the Rainbow",255.0,1973
Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),23308.0,c. 1914
"Duplicate of The Large Glass, with missing elements added or The Large Glass Completed (supplementary suite, plate 17) from The Large Glass and Related Works, Vol. 1",1634.0,"1965, published 1967"
Number 166,4371.0,1957
"Farmhouse in Winter, near Lincoln, Nebraska",4109.0,1941
Sketchbook,1485.0,(c. 1939-44)
"""ONLY FOR WINTER"" from the portfolio MADE IN USA",4831.0,1963-1964
"Hôtel Lambert, Quai d'Anjou",229.0,1927
Le Désespéranto (Desesperanto): Volume III from L'Antitête (The Anti-Head),4016.0,"1947–49, published 1949"
"Wolf House, Gubin, Poland (Second and third floors)",7166.0,1925-1927
Title page from Le Calumet,1500.0,1920
Women,4514.0,1924
"Dante Meeting Beatrix (Dante rencontre Béatrix) from L'Estampe Moderne, Number 15",6692.0,published July 1898
Afterglow,41832.0,1997
Preparatory drawing for In Memory of My Feelings,2583.0,1967
Untitled,5392.0,1980
Poster of the French National Railroad,101.0,1900-1943
"LOST TRAVELER, proof of 3rd color (supplementary suite, plate 19) from ANVOUAIAJE PAR IN NINBESIL AVEC DE ZIMAJE",1633.0,1949-1950
Exmouth from the East (No. 3615),430.0,c. 1860
For $132,3088.0,1969
"Untitled, no. 30 of 36, from the series, The Fragile",710.0,2007
"53 Kilo Poem, Festival of Misfits, ICA, London, October 23- November 8, 1962",1873.0,1962
69,1349.0,1969
Untitled,36943.0,1979
Untitled,8595.0,1925-27
Six Female Nudes,4514.0,1929
"Vermilion Flycatcher, Male",4700.0,1941
Untitled from Cuban Sketch Book,4514.0,"(Cuba, c. 1914-20)"
Untitled. (man and woman dancing),7856.0,1960
Melody Set Me Free,34788.0,2007
Airmailed Mailbox,4469.0,1962–83
Farmer Sowing,5145.0,1952
Plate (folio 14) from LA VILLE,3814.0,1925
Stomach Song,6281.0,1970-1971
Pop-Pop Video,34389.0,1980
S.O.S. Smoke Signals from Underground (SOS. Senyals de fum des d'un subsòl),67458.0,2016
Untitled from À la recherche du shoe perdu,6246.0,c. 1955
"Opening, Frank Stella Exhibition, The Museum of Modern Art. (John Szarkowski blowing smoke rings)",6399.0,1970
Esslinger Wollheft 28,23390.0,1932
"Woman Dressed as a Man at Le Monocle, Montparnasse . (Femme habillée en homme dans une boîte à femmes de Montparnasse, Le Monocle)",745.0,1933
Abstract Art Pop Art / Minimal Art Lyrical Abstraction / Super Realism Museum of Modern Art from the series Conceptual Decorative,3514.0,1970
Untitled,8595.0,c. 1938–60
Novella from Insicuro Noncurante,630.0,1966-75
Rue Saint-Médard,229.0,1925
Farm Family,3373.0,1938
Calendar,1838.0,1965
FONTAINE. RUE CHARLEMAGNE,229.0,1924
"PANNA JADVIGA ON A BOAT (in-text plate, page 72) from AUS DEN MEMOIREN DES HERRN VON SCHNABELEWOPSKY",4514.0,1910
Neue Schriften und Firmenschilder im Modernen Stil (New Fonts and Signs in the Modern Style),3465.0,c.1905
"Sierra Nevada, Winter Evening, from Owens Valley, California",60.0,c. 1962
Finnish travel poster,5670.0,1900-1943
Bi-Oro (Poster for sunscreen),5671.0,1941
Summer Nights No. 18,66.0,1985
Fences Are Obsolete,710.0,1999
Untitled (32),42753.0,1994
Somersaulting Acrobatic Dancers (Sich überschlagende akrobatische Tänzerinnen),3115.0,1913 (dated 1911)
Long Term Parking,220.0,c. 1985
"Hôtel du 18ième siècle, 22 rue Saint-Saveur",229.0,1907
Rosiers,229.0,1915-19
"Buque, Santa Ana",44727.0,1964
Two Figures Seated beside a Corpse,4705.0,1939
"""How the Boycott Was Enforced: Nazi Guards""",8632.0,1933
In-text plate (folio 31) from POÉSIE ET VÉRITÉ 1942,1579.0,1947
"Albert Glejzes, Kompozycja",23390.0,Unknown
Folio 1 from Igra v adu (A Game in Hell),2229.0,1912
"Duplicate of The Water-Mill (supplementary suite, plate 14) from The Large Glass and Related Works, Vol. 1",1634.0,"1965, published 1967"
Tauromachies I,1146.0,1961-64
Untitled from an untitled portfolio,2107.0,1966
No Title,7500.0,1991
Study for a Sculpture (Forms in Space),5681.0,1923
"LOGOLOGICAL TEXT V (double page plate, folios 13 and 14) from PARADE FUNÈBRE POUR CHARLES ESTIENNE",1633.0,1967
In-text plate (folio 77) from LES OEUVRES BURLESQUES ET MYSTIQUES DE FRÈRE MATOREL MORT AU COUVENT,1500.0,1906-1912
Headpiece from Taos Quartet in Three Movements by Merle Armitage,4716.0,1950
Two Heads with Speech,4397.0,(1959)
Platter (no. 233),4729.0,1943-53
Statement from the Museum in Progress project TransAct: Transnational Activities in the Cultural Field,31035.0,"(newspaper published September 6, 2000)"
Lakota Knives,2692.0,1974
Invocation of Canyons and Boulders for Stan Brackage from Fluxkit,2637.0,1965
Fireplace Set,5480.0,1939
"Shirley Temple, Mummer's Parade, Philadelphia, Pennsylvania",2282.0,1983
Hoss,4823.0,1984
"THE RIVER LOOKS, plate 9 (folio 23) from STEELPOINTS AND POEMS",3640.0,1988-1989
Untitled from 8 Lithografier (8 Lithographs),2943.0,1945
Plate (facing page 112) from DIALOGUES,3409.0,1951
Between the Frames,7676.0,1983-1991
MARCHANDS AU PANIER,229.0,1899
Festons und Dekorative Gruppen,8595.0,1893
Museum Dinner Service (Tea cup and saucer),6556.0,c. 1942-45
Table,889.0,c. 1979
"Canton, Ohio",2002.0,1980
Spectacles,1633.0,1961
Reclining Chair without Arms (Elevation sketch),7166.0,1931
"< event for the late afternoon > (1963), performed in Okayama, Japan, 1964",5403.0,"1963, performed 1964"
Refresher,7557.0,1983
Costume design for the opera Satyagraha: Policeman,2839.0,(1982)
"Lafayette Towers, Detroit, MI",7166.0,1960
Untitled (LO TANGO),5245.0,(1990)
"POPLARS, SALINE VALLEY, CALIFORNIA",6327.0,1954
Plate (folio 2) from GEH DURCH DEN SPIEGEL,6405.0,1955
Grid I,3758.0,1971
Plate (page 116) from POÈSIES ANTILLAISES,3832.0,1946-1972
(Untitled) (from TIMES SQUARE),5682.0,1940
In-text plate (folio 8 verso) from À toute épreuve (Proof Against All),4016.0,"1947–58, published 1958"
The Shortest Day at Konrad Fischer's Gallery,1533.0,1967–98
"Wall in the Grand Canyon, Colorado River",4363.0,1871-73
"American System-Built Houses for The Richards Company project, Milwaukee, Wisconsin (Plans)",6459.0,1915-17
"Palmas 555, Mexico City",45532.0,1975
Autoconclusión (for Parkett no. 97),40921.0,2015
Film Still from the Sultan Family Home Movies.,5727.0,1943-72
"Court House Project, Plan",7166.0,c. 1935
"Cahors, France",698.0,1969
Untitled (page from Sump),25520.0,1994
I Will Sign Anything,7500.0,1991
November Effigies,5863.0,1877
"Untitled, no. 5 of 19, from the portfolio, Fugue",710.0,2003
So Natural...So Healthy from DeLuxe,7639.0,2004–05
RUE BONAPARTE 88,229.0,1903
Quiet Multiple-Use Earplug,29534.0,1981
Donald's Lucky Day,41916.0,1939
Plate VII (folio 23) from Façade,4278.0,1966
In-text plate (folio 11 verso) from THE CÔTE D'AZUR TRIANGLE,411.0,1985
Black Stone,6408.0,2016
HÔTEL. 18 RUE DU CHERCHE-MIDI,229.0,1902-03
Record,5098.0,1983
Plate (page 17) from DISCOURS DE LA MÉTHODE,6150.0,1948
CHRIST CALMING THE TEMPEST plate XII (folio 15) from SCÈNES DE LA VIE DU CHRIST,1739.0,1913-1921
Untitled,1039.0,1973
Vision from In the Dream (Dans le rêve),4840.0,1879
Gates of Heaven,44450.0,1978
"IIT Library and Administration Building, Chicago, Illinois, Floor plan",7166.0,c. 1944-45
ARTIST,5695.0,(November 8-11) 1963
"Death Flower, California",3244.0,1963
Low Flying,28197.0,1988
I Need Your Full Cooperation,35537.0,1989
Untitled from Passing Bells,6220.0,1998
DAVE HELP ME (Religious Poster),30223.0,2003
Sergeiu Eseninu,4975.0,1926
23 KENWOOD AVENUE,1215.0,(1963)
"Door knocker, 43 rue Sainte-Anne",229.0,1909
Untitled from Coyote Stories,871.0,2005
Iskusstvo kommuny,11947.0,1918-1919
Plate (facing page 166) from L'ODYSSÉE,511.0,1930
Random Order 2 (Constellation) (Orden aleatorio 2 [Constelación]),43702.0,2011
Plate XIV from The Ring of Dawn Suite (Suite la bague d'aurore),4016.0,1957
Attacked by Birds,3821.0,1956
Eye Body #1 from Eye Body: 36 Transformative Actions for Camera,7712.0,1963
Casserole with Handle,5024.0,Unknown
Plate (folio 37) from Geometric Figures within Geometric Figures,3528.0,1976
85 Lamps Lighting Fixture,7583.0,1992
Stones for a Wall (10) from Stones for a Wall,53.0,1977
Untitled #14,28651.0,2003
Ambassade d'Autriche,229.0,1905
In-text plate (page 72) from OEUVRES,1589.0,1854
"Only Ones, Lovers of Today",6020.0,1977
Divers Poèmes du Livre Ouvert: 2e série,4609.0,1941
Homage to the Square: Ten Works by Josef Albers,97.0,1962
Chamber Works: Architectural Meditations on Themes from Heraclitus,7527.0,1983
Three Monkeys,43531.0,2008
"Two Men Meet, Each Believing the Other to Be of Higher Rank (Zwei Männer, einander in höherer Stellung vermutend, begegnen sich) from the series Inventions (Inventionen)",3130.0,1903
Story About a Bird,35270.0,2004
Untitled from the portfolio FIVE LITHOGRAPHS,6147.0,"(September 14-21, 1962)"
Untitled,48660.0,2014
el Farmacéutico,816.0,1950s
Der Sturm. Sonderheft: Sowjet-Union,31589.0,1930
"Krishna Digital Photo Studio, Jaipur, Rajasthan",70016.0,2016
At the Masters' Houses,24581.0,1929–30
"protekt, universal protection set, A5 Card",27881.0,2002-03
Headpiece (page 103) from RÉINCARNATIONS DU PÈRE UBU,5053.0,1916-1932
"Untitled, plate 4 of 14, from the portfolio, Autobiographical Series",710.0,1993
Plate (folio 30) from LITRES,28.0,1968-1969
Plate (folio 9) from FOUNTAINHEAD,5486.0,1991
"Untitled, plate 10 of 15, from the series, Nature Study",710.0,2009
Untitled (Picasso),8330.0,(1998)
Etching for Obama from Artists for Obama,3758.0,2008
Drawing (Part of a suite of four) for The Bed Levitation Scene for Einstein on the Beach,6390.0,1976
Farming Family,5145.0,1912
Go Between from Program Eight,4415.0,1972
"Columbus. Bridgeport, Connecticut",2002.0,1973
Plate (folio 19) from Pustynniki; Pustynnitsa. Dve poemy (Hermits; Hermitess: Two Poems),2229.0,1913
"Duplicate of plate from folio 34 (supplementary suite, plate 27) from LA VILLE",3814.0,1925
Man with Lamp,5456.0,1940
ÉGLISE SAINT EUSTACHE,229.0,1913
<<KPRUI=KPLUI>> <<N° 210>> from Alphabet bété,30876.0,1991
Poster for the film Strike (Stachka) directed by Sergei Eisenstein,67823.0,c.1924
Devushki bosikom. Stikhi (Barefoot Girls: Verse),12432.0,1917
Nations,34650.0,2007
Untitled from Coyote Stories,871.0,2005
Campbell's Tomato Juice Box,6246.0,1964
Headpiece (page 85) from FABLES,542.0,1818
Somali Dance (Somalitanz),4533.0,1910
Theater in Alta (Teater i Alta),4266.0,(1947-48)
Headpiece (page 153) from AU PAYS DU MUFLE,2191.0,1920
Philadelphia Museum of Art Presents Raymond Pettibon,7500.0,"April 29, 1999"
Plate (page 75) from L'APPEL DU CLOWN,5318.0,1930
Reflections,5821.0,1932
"Untitled. (interior, empty room)",5238.0,1991-94
Salt and Pepper Shakers (Exhibited in the US Pavilion in the 1951 Milan Triennale),69.0,1949
In-text plate (page 65) from LA PRINCESSE DE BABYLONE,6077.0,1942-1948
Into the Light,28859.0,2003
Château de Bagatelle,229.0,1913
The Collector Sivomir (Der Sammler Sivomir) from the Museum in Progress project Gastarbajteri,30976.0,"(newspaper published March 10, 2004)"
Käthe Kollwitz,2868.0,"June, 1931"
KOSTABI FACTORY from the FASHION MODA BENEFIT PORTFOLIO,3224.0,"(October, 1985)"
"Untitled, Kentucky",2105.0,Summer 1964
"ARE WE NOT ALL CONVICTS?, plate VI (folio 25) from MISERERE",5053.0,(Print executed 1926)
"House of the White Man (Haus des weißen Mannes) from the portfolio New European Graphics, 1st Portfolio: Masters of the State Bauhaus, Weimar, 1921 (Neue europäische Graphik, 1. Mappe: Meister des Staatlichen Bauhauses in Weimar, 1921)",2843.0,"(1920, published 1921)"
"Oak Branches, Lukachukai Mountains, Arizona",4700.0,"October 15, 1950"
Livre-étalon (Standard-Book),1873.0,1981
"Tout, no. 15",6115.0,c. 1966
Plate (page 21) from KNIZHNIE ZNAKI (EX LIBRIS),4028.0,1921
Magnalite Tea Kettle,4914.0,1936
Plate VIII from DIES IRAE,3564.0,1949-1963
Point Lobos Tide Pools,861.0,1972
Plate (folio 6) from Lines,2107.0,1966
New York,6399.0,1961
"Collected Works, Volume 4: Bok 4a and Bok 5: versions of the books published by forlag ed Reykjavík 1961 from Collected Works, Volumes 1-20",5042.0,1972
Diptych: Two Views from the Empire State Building,2875.0,(1980)
8 x 10 Sitting,5134.0,"January 18, 1979"
Tree Forms,1376.0,(1970)
Zavod (Factory),24467.0,1930
"ROME, TEMPLE OF VESTA",8595.0,1850
"Variant of plate from page 69 (2nd supplementary suite, plate 9) from DU CUBISME",4607.0,1947.  (Print executed 1907).
ECOSS (Ecology Sun System) Glass Panel,8013.0,1993
Lange 21 cm. Kanone in Oberdeck-Laffete für Pfortenwechsel,44336.0,1868
"Untitled (plate, folio 11) from Immer und Immer (Again and Again)",3276.0,1937
Catalytic text: “Forse. Rallenta.” “Perhaps. Slow down.”,41829.0,1995
Untitled,8595.0,c. 1938–60
"Torso (plate, folio 17 verso) from Foirades/Fizzles",2923.0,"1975–76, published 1976"
Plate from PORTFOLIO OF LITHOGRAPHS,6743.0,(1938)
Tailpiece (page 34) from POÈMES,1492.0,1944
"Sign in Country Store near Vacherie, Louisiana",3455.0,1938
Food for Conversation Napkins,48842.0,1934
Untitled,48044.0,2011
Plate (between pages 36 and 37) from Der Schlecht Gefesselte Prometheus,665.0,1919 (Reproduced drawings executed 1908-1909; First edition published by Han
Reforma appelmost,8231.0,c. 1936
Minette,429.0,1922
Bandaged Knee,1175.0,1974
Chapter title (page 65) from Les Histoires du Petit Renaud,665.0,1927
Untitled #37,26770.0,1988
Study for Elasticity,624.0,(1912)
"THEN CAME AMALEK AND FOUGHT WITH ISRAEL IN REPHIDIM. AND MOSES SAYDE TO IOSHUA, ""CHUSE US OUR MEN, AND GOE FIGHT WITH AMALEK"" (plate, page 59) from THE STORY OF THE EXODUS",1055.0,1966
The Caravan,25964.0,2002
Conchoidal Chair with Arms (Perspective sketch),7166.0,early 1940s
Untitled (page from Sump),25520.0,1994
Plate (folio 86) from 'Capital' in Pictures,2115.0,1933
Moonwalk,35986.0,2008
Untitled (Sunshine Superman),3167.0,(c .1981)
Untitled,1112.0,c. 1975
Food Storage Container with Measuring Tumbler,5970.0,c. 1954
Untitled from the portfolio BIRDS,5284.0,1961
In-text plate (page 196) from OEUVRES,1589.0,1854
"Duplicate of plate from folio 41 (supplementary suite, plate 34) from LA VILLE",3814.0,1925
Tailpiece (folio 9) from VOYAGE À VENISE,3821.0,1951-1952
99 Homes,49485.0,2015
"Duplicate of tailpiece from page 55 (supplementary suite, plate 13) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION",1818.0,1948-1951
Duplicate of L'infinité de Dieu (The Infinity of God) from Le Peseur d'âmes (The Weigher of Souls),4607.0,1931
Untitled (Zurich),4671.0,c. 1975
Plate from 10 Origin,5777.0,1942
Plate (folio 40) from ADVENTURES IN KU-TA-BA WA-DO,2859.0,1973
Bird-Brain Bird Dog,41918.0,1954
Hankow (Native Town),5863.0,1874
Plate (folio 5) from Le Mirivis des Naturgies,1633.0,1962
Meshes of the Afternoon,6912.0,1943
Flight 1 (Artist's proof),8085.0,1949
Cape Cod,924.0,1972
Plate (page 74) from POÈMES,3832.0,1942-1950
In-text plate (page 287) from DAPHNIS ET CHLOÉ,665.0,1902
Plate (page 64) from POÈMES,3832.0,1942-1950
"Man, Egypt",3373.0,1963
Retinal Splash,42333.0,(1977)
"THE WOLF PLEADING AGAINST THE FOX BEFORE THE MONKEY (plate 13, 1st supplementary suite) from FABLES",1055.0,1927-1952
"Untitled, no. 33 of 69, from the illustrated book, Album",710.0,1994
In-text plate and text (folio 23) from DMT 42,3344.0,1969
Parkett no. 54,6107.0,1998
"The Eavesdropper (Des Lauscher) (plate, folio 18) from Die Chinesische Mauer (The Great Wall of China)",3197.0,1914 (executed 1913)
PUR CHAMPAGNE,962.0,(n.d.)
"Ocean Drive, Manhattan Beach",7688.0,1979
Soul Music - Basket A,2633.0,(1970)
Plate (folio 19 verso) from Smoke,4026.0,"1988, published 1989"
Piana Alessi Chair,40442.0,2010
Untitled,4508.0,1930
Hubbe-related Study,7166.0,1934-1935
William Wegman and Annette Lemieux,2325.0,March 1988
Fabrica Portugal stationery invoice,6011.0,1936
Low Tide Wandering No. 39 (Wattwanderung No. 39) from Low Tide Wandering (Wattwanderung),5281.0,2001
Wyoming,2002.0,1972
"Fjordice in Eriksfjord, Greenland",3150.0,1976
Small Skull,4265.0,1964
The Chinese Salvation Army,2119.0,1896-1906
Mother and Son [Lou Straus-Ernst with son Jimmy],5145.0,1928
Double page plate (folios 18 verso and 19) from DER RHEIN,3086.0,1983
Machete,6011.0,Before 1938
Untitled from Notes on a Room,19.0,1998
The Turning Door,265.0,1960
Untitled (70),42753.0,2000
"""Bashaw! Bum! No Good!"" ""Water-Wash!"" Dahur, a Maronite Christian, Our Body Servant",8595.0,1859-60
Untitled I,2742.0,(1974)
No. 3 from Power and Beauty,5334.0,1968–69
Parc de Sceaux,229.0,March 1925
Boxwoods,710.0,c. 1945
Plate (folio 8) from LE COEUR EST UN OEIL,3842.0,1981
"Seated Nude (Sitzender Akt) (plate, folio 7 verso) KG Brücke",3115.0,1910
Hand and Purse,3774.0,1965
Scribbles Printed in Four Directions Using Four Colors,3528.0,1971
"Young Boys, the Sun, the Sea, and I, Shikine Island",5895.0,1969
Untitled from White Modernism,26465.0,2008
"RIEVAULX ABBEY, YORKSHIRE (plate, facing page 58) from ENGLISH SCOTTISH AND WELSH LANDSCAPE",4633.0,1943-1944
"Jar Tops, Cacao Dredger",35898.0,2006
"Wolf House, Gubin, Poland (Elevation and plan: ground floor [north side])",7166.0,1925-1927
Dressing for Church,5414.0,(c. 1910-1915)
"Announcement card for Funky Lessons, BüroFriedrich, Berlin, September 14–November 13, 2004",33825.0,2004
Untitled from Objects (Objetos),26739.0,1968–69
Cancellation proof for Serenade from The Blue Guitar,2678.0,1977
Untitled,5373.0,1988
Study for the Black Room 3,6168.0,1992
Initial P and in-text plate (page 183) from PANTAGRUEL,1500.0,1943
Barbara,924.0,c. 1952
CANTICUM CANTICORUM SALOMONIS,2158.0,1931
"My Brother, Don, and His Son, Eric",99.0,July 1981
Untitled from Bands of Color in Four Directions & All Combinations,3528.0,1971
Vesper Bells,38623.0,1900
Bucket and Reflection,1330.0,1974
"“En Marche,” La galerie extérieure, may 2008”",41829.0,2009
"German People - German Work Exhibit, Berlin, Germany, Porcelain tiling for sanitary flushing-fixtures. Plan.",8059.0,1934
Untitled,8595.0,c. 1924
"Fixed Standard (Paris, 2017)",7533.0,2017
Henriette,710.0,1998
In-text plate (page 85) from L'Évangile (The Gospel),3753.0,"1947–49, published 1949"
ACTUALIDID GRÁFICA PANORAMA ARTISTICO,6104.0,1978
"For a Moment, Leaving a Fast Clip to Others",8565.0,1995
"Illinois Institute of Technology, Chicago, Perspective",7166.0,1944
In-text plate (folio 16 verso; duplicate of folio 6 verso) from AIR MEXICAIN,5795.0,1952
Coward,28581.0,(1993)
